,CD_GEOCODM,NM_MUNICIP,LONG,LAT,ALT,geopoint
1559,260840,JUREMA,"-36,1359544906229","-8,7196671740285","737,896264","-8.7196671740285,-36.1359544906229"
1560,260845,LAGOA DO CARRO,"-35,3126019234256","-7,84423249520262","122,052623","-7.84423249520262,-35.3126019234256"
1561,260850,LAGOA DE ITAENGA,"-35,2928036525271","-7,93237817854015","179,346828","-7.93237817854015,-35.2928036525271"
1562,260860,LAGOA DO OURO,"-36,4643169318296","-9,12417183792505","658,379627","-9.12417183792505,-36.4643169318296"
1563,260870,LAGOA DOS GATOS,"-35,9071210443245","-8,64925486457646","465,396951","-8.64925486457646,-35.9071210443245"
1564,260875,LAGOA GRANDE,"-40,2707251264837","-8,995051485",363,"-8.995051485,-40.2707251264837"
1565,260880,LAJEDO,"-36,3214966175308","-8,66285686583942","665,60329","-8.66285686583942,-36.3214966175308"
1566,260890,LIMOEIRO,"-35,4552610509597","-7,880198","136,961568","-7.880198,-35.4552610509597"
1567,260900,MACAPARANA,"-35,4498749786749","-7,55568069874715","316,523924","-7.55568069874715,-35.4498749786749"
1568,260910,MACHADOS,"-35,5141405623355","-7,68857248562588","368,768607","-7.68857248562588,-35.5141405623355"
1569,260915,MANARI,"-37,626822945483","-8,96010814463401","559,647272","-8.96010814463401,-37.626822945483"
1570,260920,MARAIAL,"-35,8141175724592","-8,78307760133499","236,389249","-8.78307760133499,-35.8141175724592"
1571,260930,MIRANDIBA,"-38,7345645822767","-8,12024380215452","460,083785","-8.12024380215452,-38.7345645822767"
1572,260940,MORENO,"-35,0948690998839","-8,11869453","88,636338","-8.11869453,-35.0948690998839"
1573,260950,NAZAR� DA MATA,"-35,2213386961744","-7,737688","88,007934","-7.737688,-35.2213386961744"
1574,260960,OLINDA,"-34,8613103898235","-7,99266007532292","19,968766","-7.99266007532292,-34.8613103898235"
1575,260970,OROB�,"-35,6029820966855","-7,73789513366546","417,215457","-7.73789513366546,-35.6029820966855"
1576,260980,OROC�,"-39,5952457761053","-8,61794564613774","350,319366","-8.61794564613774,-39.5952457761053"
1577,260990,OURICURI,"-40,0814625767368","-7,883151975","451,138333","-7.883151975,-40.0814625767368"
1578,261000,PALMARES,"-35,5883359937581","-8,6790825","121,974267","-8.6790825,-35.5883359937581"
1579,261010,PALMEIRINA,"-36,3273109987233","-9,00168328514325","537,82593","-9.00168328514325,-36.3273109987233"
1580,261020,PANELAS,"-36,0015757987346","-8,66724228497482","572,222995","-8.66724228497482,-36.0015757987346"
1581,261030,PARANATAMA,"-36,6584292680601","-8,92014533800006","869,379418","-8.92014533800006,-36.6584292680601"
1582,261040,PARNAMIRIM,"-39,5757868229726","-8,09013832716909","401,907934","-8.09013832716909,-39.5757868229726"
1583,261050,PASSIRA,"-35,5816849952227","-7,97888394183413","181,766513","-7.97888394183413,-35.5816849952227"
1584,261060,PAUDALHO,"-35,1791510623855","-7,897135005","91,124368","-7.897135005,-35.1791510623855"
1585,261070,PAULISTA,"-34,8847916197368","-7,943188","19,576822","-7.943188,-34.8847916197368"
1586,261080,PEDRA,"-36,9427981488871","-8,4984765","610,628665","-8.4984765,-36.9427981488871"
1587,261090,PESQUEIRA,"-36,6955147218979","-8,35545610783497","650,739407","-8.35545610783497,-36.6955147218979"
1588,261100,PETROL�NDIA,"-38,2207335453001","-8,97734346438332","325,738182","-8.97734346438332,-38.2207335453001"
1589,261110,PETROLINA,"-40,4999993346523","-9,397375515","385,999074","-9.397375515,-40.4999993346523"
1590,261120,PO��O,"-36,7058798977192","-8,18622700894123","1017,418481","-8.18622700894123,-36.7058798977192"
1591,261130,POMBOS,"-35,3961953582275","-8,14435986002866","194,37813","-8.14435986002866,-35.3961953582275"
1592,261140,PRIMAVERA,"-35,3539433948819","-8,33137608611828","160,73088","-8.33137608611828,-35.3539433948819"
1593,261150,QUIPAP�,"-36,0119895299569","-8,82788502205398","458,180814","-8.82788502205398,-36.0119895299569"
1594,261153,QUIXABA,"-37,8464456195457","-7,71812641014089","568,175887","-7.71812641014089,-37.8464456195457"
1595,261160,RECIFE,"-34,8889419445777","-8,06276248305241","10,330669","-8.06276248305241,-34.8889419445777"
1596,261170,RIACHO DAS ALMAS,"-35,8608749474581","-8,12703278058798","388,420703","-8.12703278058798,-35.8608749474581"
1597,261180,RIBEIR�O,"-35,3761308237039","-8,51111604","99,258352","-8.51111604,-35.3761308237039"
1598,261190,RIO FORMOSO,"-35,155432817216","-8,66217108532585","11,406514","-8.66217108532585,-35.155432817216"
1599,261200,SAIR�,"-35,7102477662867","-8,32761353933924","664,471891","-8.32761353933924,-35.7102477662867"
1600,261210,SALGADINHO,"-35,6380612404985","-7,93948374141724","209,984792","-7.93948374141724,-35.6380612404985"
1601,261220,SALGUEIRO,"-39,120850981104","-8,07067752213416","424,268107","-8.07067752213416,-39.120850981104"
1602,261230,SALO�,"-36,6927291741698","-8,97599548086788","767,50219","-8.97599548086788,-36.6927291741698"
1603,261240,SANHAR�,"-36,5625071953832","-8,36296196892339","657,86496","-8.36296196892339,-36.5625071953832"
1604,261245,SANTA CRUZ,"-40,3376876555693","-8,23796111841333","501,855849","-8.23796111841333,-40.3376876555693"
1605,261247,SANTA CRUZ DA BAIXA VERDE,"-38,1531381817594","-7,82146968232143","852,592851","-7.82146968232143,-38.1531381817594"
1606,261250,SANTA CRUZ DO CAPIBARIBE,"-36,2039500171458","-7,9551895","446,08443","-7.9551895,-36.2039500171458"
1607,261255,SANTA FILOMENA,"-40,615775185024","-8,16051116726482","637,628155","-8.16051116726482,-40.615775185024"
1608,261260,SANTA MARIA DA BOA VISTA,"-39,8242357254967","-8,8041265","358,182724","-8.8041265,-39.8242357254967"
1609,261270,SANTA MARIA DO CAMBUC�,"-35,8852433390024","-7,83181342623099","506,137728","-7.83181342623099,-35.8852433390024"
1610,261280,SANTA TEREZINHA,"-37,4800327232567","-7,37035573926697","850,181946","-7.37035573926697,-37.4800327232567"
1611,261290,S�O BENEDITO DO SUL,"-35,9311226193514","-8,81043823419499","426,95972","-8.81043823419499,-35.9311226193514"
1612,261300,S�O BENTO DO UNA,"-36,4462983615963","-8,51986752058347","617,382027","-8.51986752058347,-36.4462983615963"
1613,261310,S�O CAITANO,"-36,1373597958186","-8,3273605","555,245421","-8.3273605,-36.1373597958186"
1614,261320,S�O JO�O,"-36,3682530765329","-8,87755937542735","709,06136","-8.87755937542735,-36.3682530765329"
1615,261330,S�O JOAQUIM DO MONTE,"-35,8094911721096","-8,4321515","456,457652","-8.4321515,-35.8094911721096"
1616,261340,S�O JOS� DA COROA GRANDE,"-35,1457070847085","-8,89419513072977","11,121446","-8.89419513072977,-35.1457070847085"
1617,261350,S�O JOS� DO BELMONTE,"-38,7594537800097","-7,86174005472195","491,6322","-7.86174005472195,-38.7594537800097"
1618,261360,S�O JOS� DO EGITO,"-37,2750721852439","-7,47402518326653","597,671902","-7.47402518326653,-37.2750721852439"
1619,261370,S�O LOUREN�O DA MATA,"-35,041277539321","-7,995938","49,365238","-7.995938,-35.041277539321"
1620,261380,S�O VICENTE FERRER,"-35,4901218808857","-7,59221273256537","448,432858","-7.59221273256537,-35.4901218808857"
1621,261390,SERRA TALHADA,"-38,2963149474727","-7,98799752","436,862022","-7.98799752,-38.2963149474727"
1622,261400,SERRITA,"-39,2926231743621","-7,95434039807981","422,424378","-7.95434039807981,-39.2926231743621"
1623,261410,SERT�NIA,"-37,2673901012878","-8,07245","561,365665","-8.07245,-37.2673901012878"
1624,261420,SIRINHA�M,"-35,1164053546685","-8,5933695","24,75289","-8.5933695,-35.1164053546685"
1625,261430,MOREIL�NDIA,"-39,5537537310788","-7,62998268812021","498,555716","-7.62998268812021,-39.5537537310788"
1626,261440,SOLID�O,"-37,6474702370335","-7,602125684249","592,824478","-7.602125684249,-37.6474702370335"
1627,261450,SURUBIM,"-35,7567841034417","-7,83515705731727","390,410768","-7.83515705731727,-35.7567841034417"
1628,261460,TABIRA,"-37,5402657741875","-7,59113651302262","566,587387","-7.59113651302262,-37.5402657741875"
1629,261470,TACAIMB�,"-36,2904043048255","-8,31561072482585","577,380869","-8.31561072482585,-36.2904043048255"
1630,261480,TACARATU,"-38,1534611596796","-9,10569964429411","525,282957","-9.10569964429411,-38.1534611596796"
1631,261485,TAMANDAR�,"-35,0906465455374","-8,70468927853919","15,402226","-8.70468927853919,-35.0906465455374"
1632,261500,TAQUARITINGA DO NORTE,"-36,0433376713092","-7,90215982578207","771,646104","-7.90215982578207,-36.0433376713092"
1633,261510,TEREZINHA,"-36,6214759481747","-9,0577780594961","739,842297","-9.0577780594961,-36.6214759481747"
1634,261520,TERRA NOVA,"-39,37442183786","-8,2303579786437","358,356591","-8.2303579786437,-39.37442183786"
1635,261530,TIMBA�BA,"-35,3187721210384","-7,51174567401952","107,426592","-7.51174567401952,-35.3187721210384"
1636,261540,TORITAMA,"-36,0568434929956","-8,00665027093915","357,158256","-8.00665027093915,-36.0568434929956"
1637,261550,TRACUNHA�M,"-35,2379228139922","-7,80268861266727","127,015916","-7.80268861266727,-35.2379228139922"
1638,261560,TRINDADE,"-40,2655906092822","-7,76179462574901","522,109285","-7.76179462574901,-40.2655906092822"
1639,261570,TRIUNFO,"-38,1070603447143","-7,83087635877054","1034,833018","-7.83087635877054,-38.1070603447143"
1640,261580,TUPANATINGA,"-37,3402334718006","-8,7515816593182","727,533665","-8.7515816593182,-37.3402334718006"
1641,261590,TUPARETAMA,"-37,3111818112638","-7,59875946480799","563,644599","-7.59875946480799,-37.3111818112638"
1642,261600,VENTUROSA,"-36,8783720838699","-8,57652690116664","531,216699","-8.57652690116664,-36.8783720838699"
1643,261610,VERDEJANTE,"-38,9742826042683","-7,93288370462191","498,212306","-7.93288370462191,-38.9742826042683"
1644,261618,VERTENTE DO L�RIO,"-35,8530027396954","-7,77481945530466","481,143306","-7.77481945530466,-35.8530027396954"
1645,261620,VERTENTES,"-35,989305931","-7,90574260349678","403,71843","-7.90574260349678,-35.989305931"
1646,261630,VIC�NCIA,"-35,320300689316","-7,6529595","116,293655","-7.6529595,-35.320300689316"
1647,261640,VIT�RIA DE SANTO ANT�O,"-35,2938642410814","-8,118748","154,506883","-8.118748,-35.2938642410814"
1648,261650,XEX�U,"-35,6242353157547","-8,80331340552882","184,322753","-8.80331340552882,-35.6242353157547"
1649,270010,�GUA BRANCA,"-37,940715175965","-9,26702549705051","632,664775","-9.26702549705051,-37.940715175965"
1650,270020,ANADIA,"-36,3008135714461","-9,68408378505047","133,24711","-9.68408378505047,-36.3008135714461"
1651,270030,ARAPIRACA,"-36,6572965062872","-9,7559070107047","269,11452","-9.7559070107047,-36.6572965062872"
1652,270040,ATALAIA,"-36,0214273162625","-9,50138674650017","70,112129","-9.50138674650017,-36.0214273162625"
1653,270050,BARRA DE SANTO ANT�NIO,"-35,5002980957816","-9,40927810936494","2,444466","-9.40927810936494,-35.5002980957816"
1654,270060,BARRA DE S�O MIGUEL,"-35,9074498726289","-9,83899825174925","8,049104","-9.83899825174925,-35.9074498726289"
1655,270070,BATALHA,"-37,1270918944836","-9,67459302797037","131,599824","-9.67459302797037,-37.1270918944836"
1656,270080,BEL�M,"-36,4944979894058","-9,56864823133606","319,517024","-9.56864823133606,-36.4944979894058"
1657,270090,BELO MONTE,"-37,2784386581653","-9,82698885476657","20,794128","-9.82698885476657,-37.2784386581653"
1658,270100,BOCA DA MATA,"-36,2117249001431","-9,64514456727259","163,849978","-9.64514456727259,-36.2117249001431"
1659,270110,BRANQUINHA,"-36,0200335331731","-9,24658310830329","106,550596","-9.24658310830329,-36.0200335331731"
1660,270120,CACIMBINHAS,"-36,9968696260236","-9,40516275105815","266,439521","-9.40516275105815,-36.9968696260236"
1661,270130,CAJUEIRO,"-36,1563785914086","-9,38966057508941","115,832935","-9.38966057508941,-36.1563785914086"
1662,270135,CAMPESTRE,"-35,5667177264544","-8,84837535315291","115,510321","-8.84837535315291,-35.5667177264544"
1663,270140,CAMPO ALEGRE,"-36,352434752197","-9,78341603898408",181,"-9.78341603898408,-36.352434752197"
1664,270150,CAMPO GRANDE,"-36,7908400521347","-9,95692260332019","179,615352","-9.95692260332019,-36.7908400521347"
1665,270160,CANAPI,"-37,6056471506351","-9,11738029758643","334,400372","-9.11738029758643,-37.6056471506351"
1666,270170,CAPELA,"-36,0750084923936","-9,4129315555221","75,095885","-9.4129315555221,-36.0750084923936"
1667,270180,CARNEIROS,"-37,3747504206165","-9,48067972087814","336,926648","-9.48067972087814,-37.3747504206165"
1668,270190,CH� PRETA,"-36,2993814518778","-9,26142245940566","420,471856","-9.26142245940566,-36.2993814518778"
1669,270200,COIT� DO N�IA,"-36,5796842002285","-9,63848727077993","224,261643","-9.63848727077993,-36.5796842002285"
1670,270210,COL�NIA LEOPOLDINA,"-35,7197808593936","-8,91268826995015","141,038328","-8.91268826995015,-35.7197808593936"
1671,270220,COQUEIRO SECO,"-35,795363001733","-9,63755427096993","39,658029","-9.63755427096993,-35.795363001733"
1672,270230,CORURIPE,"-36,1760783105118","-10,1265472503749","12,209416","-10.1265472503749,-36.1760783105118"
1673,270235,CRA�BAS,"-36,7723914019128","-9,61993379738632","239,542134","-9.61993379738632,-36.7723914019128"
1674,270240,DELMIRO GOUVEIA,"-37,9992334861769","-9,38457444694075","255,919235","-9.38457444694075,-37.9992334861769"
1675,270250,DOIS RIACHOS,"-37,0898496479493","-9,38567081154627","228,476863","-9.38567081154627,-37.0898496479493"
1676,270255,ESTRELA DE ALAGOAS,"-36,7583331109668","-9,38740530657934","314,887513","-9.38740530657934,-36.7583331109668"
1677,270260,FEIRA GRANDE,"-36,6776855005338","-9,90043719889156","218,402492","-9.90043719889156,-36.6776855005338"
1678,270270,FELIZ DESERTO,"-36,3071875176995","-10,2923806198663","10,562835","-10.2923806198663,-36.3071875176995"
1679,270280,FLEXEIRAS,"-35,7243716385672","-9,27323546004541","79,750224","-9.27323546004541,-35.7243716385672"
1680,270290,GIRAU DO PONCIANO,"-36,8303139029901","-9,8873641521582","237,671323","-9.8873641521582,-36.8303139029901"
1681,270300,IBATEGUARA,"-35,9311844564205","-8,97698521760536","500,413694","-8.97698521760536,-35.9311844564205"
1682,270310,IGACI,"-36,62815971645","-9,53368865946465","236,345433","-9.53368865946465,-36.62815971645"
1683,270320,IGREJA NOVA,"-36,653345012518","-10,1292988371728","13,81683","-10.1292988371728,-36.653345012518"
1684,270330,INHAPI,"-37,752636521046","-9,22389877333184","393,412616","-9.22389877333184,-37.752636521046"
1685,270340,JACAR� DOS HOMENS,"-37,2078334090177","-9,63665882831559","144,251434","-9.63665882831559,-37.2078334090177"
1686,270350,JACU�PE,"-35,4609975081236","-8,84030050756405","93,402702","-8.84030050756405,-35.4609975081236"
1687,270360,JAPARATINGA,"-35,2586583540313","-9,08897435434458","17,555628","-9.08897435434458,-35.2586583540313"
1688,270370,JARAMATAIA,"-37,0035959132308","-9,65835193876392","169,10716","-9.65835193876392,-37.0035959132308"
1689,270375,JEQUI� DA PRAIA,"-36,0273340429838","-10,0095918935695","45,120325","-10.0095918935695,-36.0273340429838"
1690,270380,JOAQUIM GOMES,"-35,749030258912","-9,13597914629409","98,490674","-9.13597914629409,-35.749030258912"
1691,270390,JUNDI�,"-35,5555972975355","-8,93887675416228","102,926449","-8.93887675416228,-35.5555972975355"
1692,270400,JUNQUEIRO,"-36,4715218222232","-9,93161038974245","169,918495","-9.93161038974245,-36.4715218222232"
1693,270410,LAGOA DA CANOA,"-36,7357892600018","-9,83087565650446","279,380589","-9.83087565650446,-36.7357892600018"
1694,270420,LIMOEIRO DE ANADIA,"-36,5038970865","-9,73861316781449","141,112646","-9.73861316781449,-36.5038970865"
1695,270430,MACEI�,"-35,7016299134895","-9,66082215163114","11,017791","-9.66082215163114,-35.7016299134895"
1696,270440,MAJOR ISIDORO,"-36,9847996142241","-9,52664406793994","189,759043","-9.52664406793994,-36.9847996142241"
1697,270450,MARAGOGI,"-35,2230154091319","-9,0154564858241","7,936819","-9.0154564858241,-35.2230154091319"
1698,270460,MARAVILHA,"-37,3566354220481","-9,23399706335314","366,391084","-9.23399706335314,-37.3566354220481"
1699,270470,MARECHAL DEODORO,"-35,8930686988453","-9,73915570244381","6,707611","-9.73915570244381,-35.8930686988453"
1700,270480,MARIBONDO,"-36,3066028985381","-9,57724995600836","162,22356","-9.57724995600836,-36.3066028985381"
1701,270490,MAR VERMELHO,"-36,3850400240272","-9,44777264348944","550,311133","-9.44777264348944,-36.3850400240272"
1702,270500,MATA GRANDE,"-37,7252240648916","-9,11480625764182","686,194338","-9.11480625764182,-37.7252240648916"
1703,270510,MATRIZ DE CAMARAGIBE,"-35,533554829803","-9,15852582474625","19,251209","-9.15852582474625,-35.533554829803"
1704,270520,MESSIAS,"-35,840378300501","-9,39181222510958","148,321612","-9.39181222510958,-35.840378300501"
1705,270530,MINADOR DO NEGR�O,"-36,864915772472","-9,30368326063751","283,780519","-9.30368326063751,-36.864915772472"
1706,270540,MONTEIR�POLIS,"-37,2452720989471","-9,60232753886744","218,272892","-9.60232753886744,-37.2452720989471"
1707,270550,MURICI,"-35,947555585677","-9,31630114434686","84,048233","-9.31630114434686,-35.947555585677"
1708,270560,NOVO LINO,"-35,6609637180966","-8,94315880807644","168,487534","-8.94315880807644,-35.6609637180966"
1709,270570,OLHO D'�GUA DAS FLORES,"-37,2978907897967","-9,53360127527465","276,890717","-9.53360127527465,-37.2978907897967"
1710,270580,OLHO D'�GUA DO CASADO,"-37,8362428164813","-9,50144626528801","234,595412","-9.50144626528801,-37.8362428164813"
1711,270590,OLHO D'�GUA GRANDE,"-36,8067459676714","-10,0584949600009","134,461","-10.0584949600009,-36.8067459676714"
1712,270600,OLIVEN�A,"-37,1908187180627","-9,51945648335504","213,275265","-9.51945648335504,-37.1908187180627"
1713,270610,OURO BRANCO,"-37,3544437290231","-9,163415364026","381,567123","-9.163415364026,-37.3544437290231"
1714,270620,PALESTINA,"-37,3311364505041","-9,67309718564914","164,347453","-9.67309718564914,-37.3311364505041"
1715,270630,PALMEIRA DOS �NDIOS,"-36,6309840973114","-9,4061587984201","332,356406","-9.4061587984201,-36.6309840973114"
1716,270640,P�O DE A��CAR,"-37,435138856573","-9,74704185025694","21,075373","-9.74704185025694,-37.435138856573"
